location_id,latitude,longitude,timestamp,temperature,rainfall_mm,wind_speed,humidity,visibility_km,traffic_congestion_level,average_speed,traffic_volume,num_recent_accidents,num_recent_incidents,risk_score,risk_category,severity_level
1726,7.493301,79.806818,2025-11-14 11:29:59,27.89,0.0,2.22,91.69,10.0,3,59,107,1,2,0.15,safe,1.5
1727,9.661587,79.979124,2025-11-13 18:29:59,26.17,0.0,3.47,66.33,10.0,5,45,440,1,1,0.15,safe,1.5
1728,7.978897,80.647655,2025-11-11 22:29:59,27.59,0.0,3.97,72.61,10.0,1,73,861,0,1,0.0933,safe,0.93
1729,8.562204,80.302458,2025-11-14 02:29:59,27.6,0.97,1.8,94.04,10.0,4,52,829,0,2,0.0509,safe,0.51
1730,8.590368,80.036509,2025-11-12 07:29:59,26.73,0.0,6.69,77.38,10.0,5,45,1545,2,2,0.3,low,3.0
1731,9.68603,80.599252,2025-11-10 16:29:59,31.82,0.0,4.5,67.56,10.0,3,59,363,1,1,0.15,safe,1.5
1732,6.511998,80.635584,2025-11-08 14:29:59,26.52,0.0,3.42,71.88,10.0,1,73,157,1,1,0.15,safe,1.5
1733,9.631411,79.786079,2025-11-09 00:29:59,26.05,0.0,1.13,78.9,10.0,9,17,5564,2,0,0.55,low,5.5
1734,6.223559,81.16945,2025-11-11 06:29:59,27.5,0.0,1.16,76.83,10.0,1,73,135,0,0,0.214,safe,2.14
1735,8.268339,79.889643,2025-11-12 20:29:59,30.05,0.0,9.69,73.67,10.0,2,66,614,0,2,0.0783,safe,0.78
1736,8.737621,81.737578,2025-11-13 16:29:59,33.01,0.0,1.99,64.05,10.0,5,45,469,1,1,0.15,safe,1.5
1737,8.265965,81.812068,2025-11-08 11:29:59,22.63,11.34,2.29,83.34,7.68,5,45,33,0,0,0.1854,safe,1.85
1738,8.040026,81.446429,2025-11-14 19:29:59,36.01,0.0,3.45,57.99,10.0,4,52,144,0,2,0.0881,safe,0.88
1739,6.964416,81.214629,2025-11-08 03:29:59,21.24,0.0,4.01,84.92,10.0,2,66,1097,1,0,0.15,safe,1.5
1740,6.368378,80.615154,2025-11-10 03:29:59,31.6,0.0,2.44,73.97,10.0,1,73,1280,1,1,0.15,safe,1.5
1741,7.116278,80.071678,2025-11-12 19:29:59,26.56,3.0,4.48,64.44,10.0,0,80,870,0,2,0.1665,safe,1.67
1742,6.649531,81.138106,2025-11-12 20:29:59,30.55,7.56,0.44,62.7,10.0,5,45,1533,1,0,0.15,safe,1.5
1743,6.422289,81.804411,2025-11-10 13:29:59,23.34,2.17,8.51,65.92,10.0,2,66,156,0,0,0.0079,safe,0.08
1744,8.815743,79.665591,2025-11-11 08:29:59,28.32,0.0,4.26,76.73,10.0,6,38,1662,0,0,0.1088,safe,1.09
1745,6.225665,80.578891,2025-11-13 18:29:59,26.13,0.0,44.84,73.25,10.0,2,66,3315,1,0,0.35,low,3.5
1746,8.991764,80.415297,2025-11-14 07:29:59,30.52,1.55,7.2,92.88,10.0,0,80,70,0,0,0.0035,safe,0.03
1747,6.939392,81.691742,2025-11-08 20:29:59,28.04,4.46,12.94,92.44,10.0,5,45,19,0,0,0.1177,safe,1.18
1748,7.325688,80.919697,2025-11-14 04:29:59,31.98,0.0,4.33,78.92,10.0,5,45,2223,1,1,0.15,safe,1.5
1749,6.438944,80.150598,2025-11-11 14:29:59,31.46,0.0,3.78,75.42,10.0,0,80,3624,0,0,0.1192,safe,1.19
1750,8.331188,81.2478,2025-11-13 05:29:59,24.88,0.0,14.79,95.0,10.0,1,73,806,1,0,0.15,safe,1.5
1751,8.521377,79.976725,2025-11-11 23:29:59,27.44,3.13,11.05,83.5,10.0,2,66,437,0,1,0.0263,safe,0.26
1752,7.842338,80.18972,2025-11-11 09:29:59,23.33,5.99,8.16,80.18,10.0,5,45,969,0,3,0.0571,safe,0.57
1753,6.607096,81.454674,2025-11-10 01:29:59,25.25,16.41,10.72,75.92,5.24,0,80,1052,0,1,0.1595,safe,1.59
1754,7.382426,81.40717,2025-11-09 15:29:59,28.77,0.0,5.37,86.99,10.0,2,66,130,0,0,0.2175,safe,2.18
1755,7.961289,81.440294,2025-11-14 08:29:59,32.43,0.0,29.39,68.61,10.0,4,52,865,0,2,0.022,safe,0.22
1756,8.282087,80.787266,2025-11-09 23:29:59,23.62,0.12,1.13,79.71,10.0,2,66,50,1,0,0.15,safe,1.5
1757,5.960081,80.603191,2025-11-14 04:29:59,24.55,0.0,0.26,64.35,10.0,3,59,720,1,2,0.15,safe,1.5
1758,7.498064,80.382623,2025-11-14 00:29:59,26.61,0.0,0.32,68.42,10.0,1,73,228,0,1,0.2021,safe,2.02
1759,6.121431,80.011245,2025-11-14 13:29:59,34.9,0.0,4.38,87.57,10.0,4,52,276,0,1,0.2018,safe,2.02
1760,5.948115,80.280249,2025-11-13 23:29:59,27.21,0.0,8.91,77.43,10.0,7,31,278,0,1,0.0689,safe,0.69
1761,8.858021,81.568577,2025-11-08 05:29:59,30.11,0.0,2.34,70.87,10.0,3,59,310,0,1,0.1385,safe,1.38
1762,8.66507,81.260681,2025-11-11 11:29:59,27.47,2.68,10.74,66.71,10.0,0,80,605,1,1,0.15,safe,1.5
1763,6.276376,80.232812,2025-11-12 10:29:59,18.43,0.0,1.63,67.76,10.0,2,66,156,2,0,0.3,low,3.0
1764,6.062839,80.051248,2025-11-14 10:29:59,28.91,2.15,4.47,77.58,10.0,3,59,258,1,3,0.15,safe,1.5
1765,6.246028,80.159339,2025-11-12 01:29:59,21.55,0.0,26.99,95.0,10.0,1,73,74,0,1,0.2853,safe,2.85
1766,8.316232,80.644176,2025-11-13 18:29:59,25.74,0.0,0.55,82.47,10.0,6,38,824,1,0,0.15,safe,1.5
1767,7.512635,79.858824,2025-11-12 22:29:59,29.02,0.0,0.75,95.0,10.0,4,52,539,1,1,0.15,safe,1.5
1768,9.105853,80.415586,2025-11-11 20:29:59,31.5,8.14,0.62,85.91,10.0,7,31,168,0,0,0.1759,safe,1.76
1769,8.574136,80.940462,2025-11-13 11:29:59,27.85,0.0,4.95,69.5,10.0,2,66,201,1,1,0.15,safe,1.5
1770,7.774756,80.461858,2025-11-09 00:29:59,32.04,0.0,0.95,94.03,10.0,5,45,843,2,0,0.3,low,3.0
1771,6.451676,80.645792,2025-11-08 12:29:59,32.23,15.53,12.04,78.37,2.52,8,24,2271,1,2,0.4,low,4.0
1772,5.920922,81.361775,2025-11-08 05:29:59,28.96,0.0,6.21,66.7,10.0,2,66,780,0,0,0.2687,safe,2.69
1773,7.483421,81.282794,2025-11-12 19:29:59,30.28,8.48,8.12,66.27,10.0,2,66,110,0,0,0.1129,safe,1.13
1774,7.617641,81.606463,2025-11-09 10:29:59,22.77,0.0,2.63,77.64,10.0,3,59,2028,0,0,0.1499,safe,1.5
1775,9.529761,81.506817,2025-11-11 17:29:59,22.99,0.0,16.73,76.37,10.0,0,80,60,0,2,0.2055,safe,2.05
1776,8.586715,79.767388,2025-11-12 11:29:59,24.67,0.47,1.52,92.58,10.0,2,66,1127,0,2,0.0724,safe,0.72
1777,8.901474,80.664619,2025-11-12 14:29:59,18.89,3.74,7.69,67.01,10.0,3,59,532,0,0,0.2036,safe,2.04
1778,9.644054,79.686501,2025-11-10 09:29:59,30.12,7.46,5.62,50.0,10.0,1,73,1981,0,0,0.2822,safe,2.82
1779,9.15634,81.269132,2025-11-09 21:29:59,28.45,0.0,3.15,62.0,10.0,2,66,423,1,0,0.15,safe,1.5
1780,9.750221,81.327937,2025-11-10 18:29:59,27.31,0.0,6.1,65.44,10.0,0,80,471,1,2,0.15,safe,1.5
1781,7.376568,81.412673,2025-11-13 07:29:59,27.31,0.0,0.45,84.04,10.0,0,80,330,0,1,0.2964,safe,2.96
1782,8.757553,80.268936,2025-11-14 11:29:59,27.38,4.91,4.68,72.38,10.0,5,45,405,0,0,0.0718,safe,0.72
1783,7.121901,80.368746,2025-11-12 01:29:59,27.38,0.0,5.58,87.82,10.0,2,66,843,0,2,0.0799,safe,0.8
1784,9.174391,81.628348,2025-11-14 14:29:59,32.73,1.21,6.83,89.89,10.0,4,52,1197,0,1,0.2137,safe,2.14
1785,8.232975,79.838266,2025-11-08 23:29:59,26.22,0.0,6.59,75.36,10.0,0,80,46,1,0,0.15,safe,1.5
1786,6.678003,80.194763,2025-11-10 20:29:59,37.93,0.0,9.87,72.56,10.0,2,66,653,0,1,0.1369,safe,1.37
1787,8.296031,79.601974,2025-11-12 06:29:59,35.49,0.94,0.19,68.69,10.0,1,73,109,1,2,0.15,safe,1.5
1788,6.79743,81.155185,2025-11-14 13:29:59,24.6,0.0,32.56,85.55,10.0,7,31,254,1,2,0.35,low,3.5
1789,6.627516,80.62395,2025-11-12 01:29:59,19.58,0.0,11.16,93.22,10.0,3,59,369,0,0,0.1532,safe,1.53
1790,7.516549,80.559078,2025-11-14 04:29:59,31.1,0.0,14.53,66.52,10.0,1,73,559,1,1,0.15,safe,1.5
1791,6.44458,80.966761,2025-11-11 21:29:59,32.05,0.0,4.86,78.58,10.0,8,24,1357,0,4,0.25,safe,2.5
1792,8.659789,80.594007,2025-11-09 18:29:59,23.96,0.0,14.44,80.02,10.0,8,24,187,1,2,0.4,low,4.0
1793,8.652529,79.741374,2025-11-08 02:29:59,31.21,7.38,22.82,74.99,10.0,7,31,318,1,1,0.15,safe,1.5
1794,9.703154,79.761397,2025-11-13 16:29:59,34.91,2.17,6.02,69.92,10.0,2,66,1348,0,0,0.2887,safe,2.89
1795,8.05136,80.02804,2025-11-13 07:29:59,29.48,0.97,4.74,64.84,10.0,2,66,251,2,1,0.3,low,3.0
1796,9.607734,81.542441,2025-11-08 01:29:59,20.02,8.41,14.33,87.26,10.0,3,59,1240,1,1,0.15,safe,1.5
1797,6.769753,79.701366,2025-11-09 04:29:59,25.68,0.0,0.03,75.23,10.0,5,45,146,1,2,0.15,safe,1.5
1798,7.176204,81.734432,2025-11-11 05:29:59,18.34,1.41,22.85,79.18,10.0,1,73,1506,0,2,0.2643,safe,2.64
1799,7.75027,81.392826,2025-11-08 15:29:59,32.87,0.0,2.57,61.58,10.0,0,80,895,0,0,0.2774,safe,2.77
1800,8.070872,80.109564,2025-11-09 10:29:59,33.32,0.0,3.24,74.03,10.0,4,52,1186,2,0,0.3,low,3.0
1801,6.304509,80.524188,2025-11-14 18:29:59,34.96,2.88,5.78,83.66,10.0,3,59,964,0,2,0.0951,safe,0.95
1802,9.307246,80.783558,2025-11-11 18:29:59,29.12,0.0,0.67,58.25,10.0,3,59,756,0,3,0.1912,safe,1.91
1803,6.244968,80.661198,2025-11-09 08:29:59,27.44,0.0,4.06,70.63,10.0,1,73,999,1,0,0.15,safe,1.5
1804,7.811826,81.028528,2025-11-10 18:29:59,30.82,5.23,1.36,68.48,10.0,1,73,2320,0,1,0.2421,safe,2.42
1805,8.476942,79.908007,2025-11-09 12:29:59,23.95,0.0,0.39,64.03,10.0,6,38,895,0,2,0.0615,safe,0.62
1806,8.390699,81.29354,2025-11-08 20:29:59,33.78,0.0,8.47,74.92,10.0,2,66,123,0,2,0.2092,safe,2.09
1807,9.478343,81.365502,2025-11-10 05:29:59,31.51,0.54,13.85,64.45,10.0,2,66,1,0,1,0.1705,safe,1.7
1808,6.847338,81.727395,2025-11-11 06:29:59,31.01,0.0,7.98,74.83,10.0,7,31,502,0,0,0.1889,safe,1.89
1809,8.616642,81.841081,2025-11-11 13:29:59,27.84,0.0,4.2,70.86,10.0,1,73,50,0,1,0.0712,safe,0.71
1810,7.180874,79.831589,2025-11-09 13:29:59,31.69,13.42,5.61,83.39,2.14,3,59,2939,0,1,0.2049,safe,2.05
1811,8.458483,80.558041,2025-11-13 12:29:59,34.11,0.0,2.73,84.22,10.0,1,73,1286,1,0,0.15,safe,1.5
1812,8.951054,80.197728,2025-11-09 08:29:59,28.68,0.0,10.42,75.73,10.0,1,73,991,0,2,0.0189,safe,0.19
1813,7.907553,79.609328,2025-11-09 15:29:59,21.4,4.49,10.13,71.69,10.0,3,59,70,0,3,0.0988,safe,0.99
1814,9.291828,81.758125,2025-11-09 20:29:59,33.14,0.0,3.4,70.7,10.0,6,38,430,0,1,0.0513,safe,0.51
1815,7.06111,79.58781,2025-11-10 04:29:59,30.68,1.7,2.5,87.22,10.0,6,38,1634,4,5,0.6,medium,6.0
1816,5.986722,81.880803,2025-11-12 20:29:59,24.26,0.0,1.14,80.01,10.0,0,80,2247,1,1,0.15,safe,1.5
1817,9.050902,79.752497,2025-11-13 02:29:59,32.13,0.0,1.88,75.36,10.0,1,73,1495,1,0,0.15,safe,1.5
1818,8.32236,81.69484,2025-11-09 02:29:59,26.31,0.0,3.53,71.49,10.0,3,59,12,0,1,0.074,safe,0.74
1819,7.05862,79.837173,2025-11-08 10:29:59,28.97,0.0,19.53,90.33,10.0,1,73,562,1,2,0.15,safe,1.5
1820,7.084948,80.69959,2025-11-10 12:29:59,29.99,0.0,10.58,72.46,10.0,5,45,8,0,3,0.1091,safe,1.09
1821,7.039825,80.999151,2025-11-10 01:29:59,24.68,2.85,11.67,59.25,10.0,2,66,1848,2,1,0.3,low,3.0
1822,7.627957,80.142075,2025-11-10 02:29:59,28.76,1.93,2.47,77.4,10.0,1,73,693,0,0,0.276,safe,2.76
1823,6.259739,81.127624,2025-11-14 14:29:59,24.48,0.0,8.07,78.34,10.0,8,24,1336,1,0,0.4,low,4.0
1824,7.951789,80.302833,2025-11-14 19:29:59,33.39,0.0,0.6,81.22,10.0,1,73,176,0,2,0.1404,safe,1.4
1825,6.444023,81.421742,2025-11-08 12:29:59,25.31,2.16,2.95,58.29,10.0,7,31,482,0,2,0.2724,safe,2.72
1826,7.228319,81.094837,2025-11-13 12:29:59,29.8,0.0,4.99,76.73,10.0,0,80,39,0,0,0.0717,safe,0.72
1827,7.867593,80.028892,2025-11-10 03:29:59,21.6,0.0,7.23,78.97,10.0,3,59,701,1,0,0.15,safe,1.5
1828,9.504263,80.699245,2025-11-10 14:29:59,23.36,0.77,5.4,62.69,10.0,8,24,298,1,1,0.4,low,4.0
1829,6.107041,81.610327,2025-11-10 09:29:59,30.37,0.0,6.35,61.19,10.0,3,59,2338,0,1,0.1368,safe,1.37
1830,6.896714,81.084423,2025-11-14 15:29:59,18.1,0.0,22.01,81.76,10.0,5,45,23,0,0,0.1245,safe,1.25
1831,7.186918,79.808818,2025-11-14 13:29:59,30.97,0.0,4.42,76.82,10.0,8,24,143,0,0,0.25,safe,2.5
1832,9.708203,79.532775,2025-11-12 11:29:59,38.93,0.0,3.45,66.57,10.0,5,45,258,1,1,0.15,safe,1.5
1833,7.835744,81.633679,2025-11-13 14:29:59,29.82,0.0,9.49,63.47,10.0,0,80,104,0,2,0.1488,safe,1.49
1834,7.298424,81.160267,2025-11-13 11:29:59,28.82,0.0,2.47,84.44,10.0,1,73,862,1,0,0.15,safe,1.5
1835,7.39139,80.09077,2025-11-14 11:29:59,27.19,2.67,9.89,71.98,10.0,3,59,500,0,3,0.0965,safe,0.96
1836,8.556975,80.683097,2025-11-13 15:29:59,33.78,2.06,1.03,68.91,10.0,0,80,4016,0,1,0.19,safe,1.9
1837,7.965749,81.476236,2025-11-13 17:29:59,30.55,0.0,7.22,82.18,10.0,2,66,416,0,0,0.1422,safe,1.42
1838,6.9432,81.443749,2025-11-13 16:29:59,26.3,3.79,18.22,74.74,10.0,5,45,1278,0,0,0.1434,safe,1.43
1839,6.43158,81.158104,2025-11-08 15:29:59,29.12,0.0,7.35,66.59,10.0,1,73,988,0,1,0.1436,safe,1.44
1840,8.432989,81.103814,2025-11-08 18:29:59,26.42,2.96,12.91,69.76,10.0,0,80,465,2,1,0.3,low,3.0
1841,9.216005,81.654003,2025-11-09 09:29:59,25.28,0.0,17.94,59.19,10.0,3,59,741,0,2,0.0274,safe,0.27
1842,6.580833,81.406877,2025-11-10 22:29:59,31.55,4.2,9.2,79.96,10.0,2,66,1003,0,0,0.1944,safe,1.94
1843,8.181942,81.710257,2025-11-13 22:29:59,30.55,0.0,15.41,76.86,10.0,1,73,435,0,0,0.0751,safe,0.75
1844,7.371059,80.087457,2025-11-09 08:29:59,31.71,2.38,20.51,91.92,10.0,2,66,606,2,1,0.3,low,3.0
1845,8.056049,80.306875,2025-11-11 00:29:59,30.02,0.0,13.99,73.85,10.0,4,52,108,0,2,0.1332,safe,1.33
1846,8.89907,80.370974,2025-11-14 04:29:59,30.11,0.0,3.44,87.93,10.0,2,66,843,0,1,0.2063,safe,2.06
1847,7.291313,80.964748,2025-11-09 00:29:59,28.19,0.0,0.92,73.68,10.0,0,80,2191,1,1,0.15,safe,1.5
1848,7.385665,80.797823,2025-11-13 16:29:59,29.61,0.0,2.63,69.08,10.0,8,24,8,1,3,0.4,low,4.0
1849,6.592449,80.34377,2025-11-14 16:29:59,24.85,0.0,6.39,84.11,10.0,3,59,14,0,2,0.2048,safe,2.05
1850,6.898916,81.321773,2025-11-12 16:29:59,29.14,0.0,6.42,89.46,10.0,7,31,872,0,3,0.1549,safe,1.55
1851,6.06292,81.495289,2025-11-08 11:29:59,32.01,0.0,1.91,51.13,10.0,1,73,545,1,0,0.15,safe,1.5
1852,8.90782,81.283961,2025-11-09 22:29:59,26.88,0.0,6.86,73.48,10.0,0,80,1687,1,0,0.15,safe,1.5
1853,9.136576,80.408624,2025-11-12 21:29:59,31.37,0.0,9.92,67.75,10.0,6,38,99,0,3,0.2193,safe,2.19
1854,9.357577,80.733595,2025-11-11 11:29:59,28.03,10.53,28.63,81.74,1.77,6,38,415,2,3,0.5,low,5.0
1855,6.982622,80.64747,2025-11-10 16:29:59,28.78,0.77,0.52,84.56,10.0,1,73,336,0,3,0.098,safe,0.98
1856,8.867323,81.700206,2025-11-12 02:29:59,31.32,7.18,28.3,79.99,10.0,2,66,136,0,4,0.2481,safe,2.48
1857,8.104979,81.728462,2025-11-14 11:29:59,35.98,0.0,8.41,65.65,10.0,0,80,1037,2,0,0.3,low,3.0
1858,7.754515,81.215703,2025-11-08 06:29:59,34.98,6.86,0.46,70.79,10.0,6,38,6,0,1,0.1944,safe,1.94
1859,6.444232,81.487462,2025-11-14 01:29:59,22.25,6.06,5.87,66.36,10.0,3,59,1129,3,1,0.45,low,4.5
1860,5.993324,81.164928,2025-11-12 12:29:59,33.08,0.0,9.33,89.42,10.0,6,38,1036,0,0,0.2302,safe,2.3
1861,6.448951,79.616378,2025-11-13 22:29:59,27.19,0.0,4.05,70.92,10.0,2,66,182,0,0,0.0789,safe,0.79
1862,9.550559,79.94691,2025-11-08 10:29:59,28.72,0.0,26.46,77.28,10.0,0,80,275,0,0,0.0494,safe,0.49
1863,7.180685,81.370915,2025-11-10 23:29:59,23.49,3.41,20.46,66.57,10.0,3,59,936,1,2,0.15,safe,1.5
1864,8.324582,79.509121,2025-11-14 20:29:59,30.06,12.24,3.81,71.06,0.95,7,31,221,0,1,0.2,safe,2.0
1865,9.225023,81.076266,2025-11-12 22:29:59,25.64,0.0,1.77,72.77,10.0,3,59,851,2,2,0.3,low,3.0
1866,6.800914,80.381862,2025-11-10 09:29:59,30.45,13.75,8.02,66.89,7.13,2,66,1081,0,1,0.0328,safe,0.33
1867,7.152298,81.366396,2025-11-12 00:29:59,27.82,0.0,1.41,80.33,10.0,0,80,69,0,1,0.1597,safe,1.6
1868,7.606965,81.288135,2025-11-08 10:29:59,29.26,0.0,14.29,75.21,10.0,5,45,343,0,1,0.1447,safe,1.45
1869,5.919224,80.802044,2025-11-12 14:29:59,25.24,0.0,8.97,76.31,10.0,7,31,505,2,1,0.3,low,3.0
1870,8.635497,80.635472,2025-11-13 03:29:59,26.83,0.0,22.55,78.55,10.0,4,52,112,0,1,0.2749,safe,2.75
1871,7.979491,80.439665,2025-11-09 15:29:59,38.32,0.0,8.71,95.0,10.0,0,80,283,0,1,0.1068,safe,1.07
1872,9.202139,80.537141,2025-11-11 08:29:59,29.48,0.0,1.55,81.08,10.0,1,73,1025,1,1,0.15,safe,1.5
1873,7.872313,81.630404,2025-11-12 15:29:59,20.23,0.0,0.21,84.76,10.0,3,59,1846,1,1,0.15,safe,1.5
1874,7.679309,81.1192,2025-11-14 19:29:59,16.48,0.0,0.54,77.86,10.0,4,52,153,1,3,0.15,safe,1.5
1875,6.031066,80.791339,2025-11-13 10:29:59,25.69,0.0,6.23,55.83,10.0,7,31,41,0,1,0.1106,safe,1.11
1876,8.854614,79.694671,2025-11-12 11:29:59,31.97,2.83,1.23,63.2,10.0,4,52,345,0,2,0.0014,safe,0.01
1877,7.560779,79.703478,2025-11-13 19:29:59,21.34,0.0,4.78,88.55,10.0,8,24,223,0,1,0.25,safe,2.5
1878,7.097088,80.461808,2025-11-13 00:29:59,22.59,0.0,6.09,95.0,10.0,4,52,651,0,0,0.0243,safe,0.24
1879,6.648119,81.784216,2025-11-12 22:29:59,36.42,0.0,5.05,73.75,10.0,1,73,1918,1,2,0.15,safe,1.5
1880,7.407765,80.268306,2025-11-10 20:29:59,24.44,2.84,12.5,69.43,10.0,0,80,381,1,0,0.15,safe,1.5
1881,9.249476,79.852714,2025-11-09 12:29:59,33.51,0.0,1.72,78.06,10.0,1,73,280,1,2,0.15,safe,1.5
1882,5.997534,79.794956,2025-11-10 02:29:59,29.93,0.0,15.73,71.66,10.0,0,80,1231,1,0,0.15,safe,1.5
1883,8.03461,80.09415,2025-11-14 02:29:59,27.77,0.87,1.61,74.29,10.0,3,59,36,0,0,0.1865,safe,1.87
1884,9.71421,80.321963,2025-11-11 09:29:59,29.48,3.08,7.19,81.72,10.0,5,45,355,0,0,0.2104,safe,2.1
1885,9.266456,80.780372,2025-11-07 23:29:59,22.81,0.0,8.69,66.01,10.0,6,38,760,0,2,0.2527,safe,2.53
1886,6.693666,80.590756,2025-11-14 09:29:59,31.37,12.84,17.46,76.21,1.71,5,45,508,0,2,0.2,safe,2.0
1887,7.959251,80.815313,2025-11-14 15:29:59,24.64,0.0,11.4,92.94,10.0,3,59,690,0,2,0.2766,safe,2.77
1888,6.761269,80.055924,2025-11-11 01:29:59,23.41,0.0,4.61,62.58,10.0,5,45,1167,3,0,0.45,low,4.5
1889,6.040429,80.222466,2025-11-11 06:29:59,25.37,0.0,0.58,65.78,10.0,3,59,1057,0,5,0.1071,safe,1.07
1890,9.232763,80.425678,2025-11-11 18:29:59,24.94,0.0,2.3,76.59,10.0,5,45,767,1,1,0.15,safe,1.5
1891,7.414324,80.335846,2025-11-10 07:29:59,28.39,0.0,16.3,63.46,10.0,1,73,855,0,2,0.2284,safe,2.28
1892,6.149373,81.667027,2025-11-08 19:29:59,27.12,4.53,18.27,67.45,10.0,6,38,487,0,0,0.0414,safe,0.41
1893,8.423696,79.72449,2025-11-14 02:29:59,30.93,4.66,11.01,82.66,10.0,2,66,1203,1,1,0.15,safe,1.5
1894,6.707931,80.14848,2025-11-10 11:29:59,20.77,1.79,28.68,81.55,10.0,2,66,1013,0,0,0.0359,safe,0.36
1895,9.105072,80.138875,2025-11-08 01:29:59,36.37,0.0,4.99,80.55,10.0,2,66,737,0,1,0.1267,safe,1.27
1896,8.799055,79.555161,2025-11-09 22:29:59,31.58,0.0,4.03,88.54,10.0,4,52,1676,3,1,0.45,low,4.5
1897,9.730768,80.822149,2025-11-10 23:29:59,27.09,1.49,4.89,83.79,10.0,2,66,33,0,0,0.0159,safe,0.16
1898,7.063069,81.81996,2025-11-14 12:29:59,27.61,0.0,39.5,77.88,10.0,3,59,716,0,0,0.2,safe,2.0
1899,8.983617,81.795553,2025-11-13 20:29:59,32.12,0.0,3.07,78.47,10.0,7,31,1486,0,0,0.1528,safe,1.53
1900,6.216765,79.796561,2025-11-09 16:29:59,26.58,0.0,2.25,51.94,10.0,1,73,1879,0,2,0.0673,safe,0.67
1901,6.361637,80.731354,2025-11-10 23:29:59,34.96,1.26,11.24,74.78,10.0,1,73,940,0,1,0.0238,safe,0.24
1902,9.778348,79.537736,2025-11-12 15:29:59,27.45,0.0,12.22,70.2,10.0,5,45,597,0,2,0.234,safe,2.34
1903,6.862242,81.191853,2025-11-09 01:29:59,23.63,0.0,6.9,63.92,10.0,2,66,49,0,1,0.1191,safe,1.19
1904,8.67267,81.053153,2025-11-08 17:29:59,22.63,0.0,8.65,77.54,10.0,0,80,309,0,0,0.0079,safe,0.08
1905,7.189211,81.277395,2025-11-13 13:29:59,25.28,0.0,10.61,73.93,10.0,0,80,832,0,3,0.0665,safe,0.67
1906,7.684662,80.393892,2025-11-08 16:29:59,31.29,0.0,3.94,65.46,10.0,3,59,1135,0,2,0.2526,safe,2.53
1907,9.544008,80.058095,2025-11-12 09:29:59,27.88,0.0,27.76,81.15,10.0,1,73,994,0,1,0.2312,safe,2.31
1908,7.350882,80.230916,2025-11-14 07:29:59,32.35,5.18,0.67,80.33,10.0,1,73,2113,1,0,0.15,safe,1.5
1909,5.986024,81.787551,2025-11-10 10:29:59,26.03,0.0,17.97,71.05,10.0,2,66,932,1,0,0.15,safe,1.5
1910,6.657129,81.540454,2025-11-08 01:29:59,26.5,0.0,2.55,78.11,10.0,0,80,1733,0,0,0.0666,safe,0.67
1911,8.877308,79.737725,2025-11-08 01:29:59,24.5,0.0,0.49,71.47,10.0,2,66,220,2,1,0.3,low,3.0
1912,5.907906,79.928176,2025-11-09 04:29:59,27.48,0.0,0.5,72.26,10.0,0,80,93,1,0,0.15,safe,1.5
1913,7.085456,80.910457,2025-11-08 02:29:59,25.83,1.27,15.62,82.62,10.0,2,66,156,0,1,0.0972,safe,0.97
1914,9.015461,79.955286,2025-11-13 22:29:59,26.25,0.0,2.15,75.17,10.0,1,73,862,0,1,0.1443,safe,1.44
1915,6.463727,80.561271,2025-11-10 05:29:59,22.02,0.0,16.93,71.67,10.0,2,66,196,0,0,0.2692,safe,2.69
1916,7.867333,80.251939,2025-11-08 20:29:59,27.16,1.86,10.15,77.13,10.0,2,66,1493,0,0,0.2091,safe,2.09
1917,6.002678,81.574282,2025-11-12 10:29:59,24.53,0.0,0.11,72.65,10.0,1,73,2662,0,1,0.2475,safe,2.47
1918,6.833905,80.24884,2025-11-10 16:29:59,32.54,0.0,12.13,72.39,10.0,0,80,390,0,0,0.2916,safe,2.92
1919,9.797927,81.169407,2025-11-10 01:29:59,26.14,0.0,14.66,69.05,10.0,3,59,676,0,2,0.0162,safe,0.16
1920,7.917513,81.096332,2025-11-10 06:29:59,28.31,5.43,2.37,74.72,10.0,1,73,4405,0,1,0.0962,safe,0.96
1921,8.432593,80.448343,2025-11-11 18:29:59,29.37,0.0,5.59,77.72,10.0,3,59,122,1,0,0.15,safe,1.5
1922,8.713196,80.41048,2025-11-12 18:29:59,30.04,1.09,8.37,61.11,10.0,8,24,1111,1,0,0.4,low,4.0
1923,6.784853,80.239157,2025-11-11 10:29:59,28.43,0.0,3.51,83.38,10.0,0,80,565,2,2,0.3,low,3.0
1924,6.998925,80.73025,2025-11-13 22:29:59,26.68,0.0,15.32,59.75,10.0,2,66,877,0,1,0.0506,safe,0.51
1925,8.395966,80.156986,2025-11-10 08:29:59,32.28,8.65,11.65,81.12,10.0,7,31,1811,1,1,0.15,safe,1.5
1926,9.07967,80.221905,2025-11-13 02:29:59,27.92,0.0,6.09,73.0,10.0,0,80,686,0,2,0.009,safe,0.09
1927,8.736474,81.240436,2025-11-10 19:29:59,37.43,0.0,42.91,76.05,10.0,8,24,380,2,2,0.75,medium,7.5
1928,8.838008,81.708233,2025-11-11 04:29:59,31.86,0.0,3.63,78.91,10.0,2,66,937,2,2,0.3,low,3.0
1929,7.555175,81.558962,2025-11-08 08:29:59,27.6,0.0,7.2,72.79,10.0,1,73,1637,0,0,0.2493,safe,2.49
1930,7.926999,79.703537,2025-11-08 16:29:59,28.25,0.0,7.35,88.52,10.0,0,80,525,1,0,0.15,safe,1.5
