event_id,latitude,longitude,timestamp,event_type,severity,duration_hours,affected_radius_km,casualties,weather_condition,traffic_level,day_of_week,hour_of_day,resolved
2198,6.890754,79.95288,2023-11-01 06:00:00,accident,2,1.26,5.25,0,rain,8,2,6,True
2199,9.572752,80.526873,2023-12-05 19:00:00,flooding,4,1.78,8.09,0,rain,10,1,19,True
2200,8.038619,80.289628,2024-06-19 23:00:00,weather,1,2.96,1.01,0,rain,9,2,23,True
2201,6.984093,79.946207,2023-03-08 22:00:00,accident,1,3.95,4.21,0,clear,1,2,22,True
2202,6.861339,79.806071,2024-06-23 00:00:00,accident,10,5.53,1.93,2,clear,10,6,0,True
2203,7.54286,79.760376,2024-09-20 21:00:00,accident,3,0.88,1.52,0,heavy_rain,3,4,21,True
2204,8.220777,80.371659,2023-12-26 16:00:00,accident,2,3.89,0.36,0,heavy_rain,4,1,16,True
2205,6.801906,79.849931,2023-12-30 17:00:00,weather,1,11.22,2.9,0,rain,7,5,17,True
2206,6.998809,79.80747,2023-06-20 08:00:00,flooding,9,0.57,11.61,0,storm,2,1,8,False
2207,6.983584,79.817998,2024-10-29 22:00:00,landslide,3,0.72,0.09,0,clear,6,1,22,True
2208,6.889522,79.888825,2023-08-21 13:00:00,weather,1,3.07,1.85,0,storm,8,0,13,True
2209,6.90249,79.838992,2023-10-21 03:00:00,accident,6,6.55,1.07,0,clear,9,5,3,True
2210,6.704313,81.505549,2023-11-09 15:00:00,weather,2,0.24,1.97,0,heavy_rain,10,3,15,True
2211,8.999682,81.461344,2023-08-26 22:00:00,accident,1,6.74,0.04,0,clear,5,5,22,True
2212,6.950831,79.914521,2023-12-10 07:00:00,accident,5,3.37,16.03,0,rain,3,6,7,True
2213,6.863313,79.69272,2023-11-15 08:00:00,accident,1,3.53,3.77,0,clear,3,2,8,True
2214,6.819217,79.916148,2024-09-26 20:00:00,accident,2,12.3,3.2,0,clear,9,3,20,True
2215,8.549251,80.176882,2024-05-13 12:00:00,weather,3,0.58,1.7,0,heavy_rain,3,0,12,True
2216,6.423804,81.702097,2024-09-26 07:00:00,flooding,1,2.58,1.87,0,storm,7,3,7,True
2217,7.174066,79.632486,2023-08-27 14:00:00,accident,1,4.3,3.08,0,rain,2,6,14,True
2218,6.859815,79.886168,2023-02-26 12:00:00,traffic_jam,8,5.25,2.42,0,rain,8,6,12,True
2219,7.028839,80.336993,2023-05-31 10:00:00,weather,3,3.26,1.79,0,heavy_rain,2,2,10,True
2220,6.995055,79.805501,2023-08-09 15:00:00,weather,2,10.56,7.4,0,rain,2,2,15,True
2221,6.876899,79.803775,2024-10-03 09:00:00,weather,1,11.47,0.81,0,heavy_rain,4,3,9,True
2222,9.654264,80.445578,2024-11-12 18:00:00,accident,9,1.3,5.68,1,heavy_rain,2,1,18,False
2223,8.737122,80.21482,2023-03-17 07:00:00,weather,4,1.72,4.07,0,rain,6,4,7,True
2224,9.734298,81.570289,2024-06-29 19:00:00,flooding,6,1.64,0.46,0,storm,6,5,19,False
2225,6.905475,79.995574,2023-12-30 22:00:00,weather,10,3.28,3.9,0,heavy_rain,3,5,22,True
2226,6.995992,79.945073,2024-03-14 11:00:00,accident,5,0.38,2.73,0,rain,3,3,11,True
2227,7.50854,80.215959,2024-03-13 19:00:00,accident,3,6.47,6.62,0,heavy_rain,10,2,19,True
2228,6.829415,79.916519,2023-01-21 22:00:00,traffic_jam,2,0.24,2.44,0,clear,10,5,22,True
2229,8.105023,79.781572,2024-01-29 17:00:00,accident,2,2.73,1.14,0,clear,1,0,17,True
2230,7.314686,80.596569,2024-04-23 06:00:00,accident,3,0.78,1.39,0,clear,3,1,6,True
2231,7.712062,81.21543,2023-06-16 17:00:00,traffic_jam,7,0.94,2.17,0,rain,5,4,17,True
2232,9.060773,80.07988,2024-01-05 22:00:00,weather,10,2.54,3.79,0,rain,7,4,22,True
2233,6.940599,79.81103,2023-08-28 14:00:00,traffic_jam,6,1.14,0.47,0,clear,2,0,14,True
2234,6.878153,79.860026,2024-08-10 18:00:00,accident,6,4.57,2.08,1,heavy_rain,3,5,18,True
2235,6.994146,79.818395,2023-05-17 07:00:00,accident,10,0.12,3.95,0,clear,8,2,7,True
2236,7.333033,79.989489,2024-07-16 17:00:00,flooding,1,20.7,2.38,0,rain,5,1,17,True
2237,7.141728,80.287694,2024-05-21 05:00:00,accident,3,5.35,2.59,0,clear,5,1,5,True
2238,6.856699,79.849655,2024-06-13 02:00:00,weather,3,0.74,0.9,0,rain,5,3,2,True
2239,6.868076,79.969471,2024-05-16 18:00:00,accident,3,1.62,4.49,0,rain,6,3,18,True
2240,6.284584,81.650817,2023-01-10 07:00:00,accident,8,1.67,0.72,2,rain,10,1,7,True
2241,6.462564,80.618705,2023-01-16 20:00:00,landslide,1,4.22,6.57,0,clear,7,0,20,True
2242,6.454934,79.680354,2024-04-08 06:00:00,weather,6,4.02,5.41,0,heavy_rain,9,0,6,True
2243,6.98357,79.837671,2023-02-20 16:00:00,traffic_jam,2,3.73,1.91,0,clear,8,0,16,True
2244,6.950188,79.585787,2023-09-23 08:00:00,accident,2,3.7,3.63,0,heavy_rain,1,5,8,True
2245,6.830601,79.81112,2024-08-25 13:00:00,accident,1,1.31,2.11,0,fog,2,6,13,False
2246,6.922301,79.924367,2023-04-14 18:00:00,accident,6,1.22,2.51,8,rain,1,4,18,True
2247,6.846364,79.965593,2024-04-28 18:00:00,accident,1,0.04,5.48,0,rain,8,6,18,True
2248,6.841025,79.899447,2023-02-04 13:00:00,weather,1,7.27,1.41,0,heavy_rain,2,5,13,False
2249,6.922961,79.984729,2023-11-14 16:00:00,weather,1,1.66,2.36,0,storm,3,1,16,True
2250,6.902221,79.901932,2024-09-23 05:00:00,weather,1,3.28,3.2,0,heavy_rain,7,0,5,True
2251,9.57753,81.33376,2023-02-06 11:00:00,accident,9,3.24,2.64,0,clear,8,0,11,False
2252,6.743639,80.158434,2024-10-18 12:00:00,weather,1,0.38,12.49,0,heavy_rain,9,4,12,True
2253,9.10085,80.78514,2024-08-02 10:00:00,traffic_jam,6,0.81,3.27,0,clear,3,4,10,True
2254,6.964607,79.870905,2023-03-23 19:00:00,traffic_jam,1,7.38,1.29,0,clear,7,3,19,True
2255,6.971528,79.822922,2023-10-31 22:00:00,accident,3,1.2,0.18,0,rain,9,1,22,True
2256,6.922669,79.991364,2023-11-25 05:00:00,traffic_jam,7,1.63,8.17,0,clear,5,5,5,True
2257,6.993331,79.838953,2024-02-09 05:00:00,road_closure,3,5.52,4.33,0,clear,9,4,5,False
2258,6.890153,79.988655,2024-07-29 11:00:00,accident,3,1.27,1.43,0,clear,8,0,11,True
2259,6.913427,79.874148,2023-08-10 21:00:00,road_closure,3,2.92,0.67,0,clear,10,3,21,True
2260,9.585886,80.631862,2024-09-07 09:00:00,accident,8,13.21,2.26,0,clear,9,5,9,False
2261,6.921645,79.81081,2023-04-05 04:00:00,accident,4,0.39,3.01,0,rain,7,2,4,True
2262,9.668095,81.868079,2024-11-25 10:00:00,weather,5,3.99,3.57,0,heavy_rain,1,0,10,True
2263,6.827332,79.970645,2023-06-08 21:00:00,weather,3,3.91,0.14,0,heavy_rain,9,3,21,True
2264,7.967273,80.214363,2023-01-23 14:00:00,weather,1,8.47,0.26,0,heavy_rain,9,0,14,True
2265,6.964752,79.841215,2024-02-02 16:00:00,accident,3,2.35,1.21,0,rain,2,4,16,True
2266,6.15533,79.683148,2023-07-14 03:00:00,accident,6,3.56,7.46,2,rain,4,4,3,True
2267,7.51156,80.505156,2024-07-02 19:00:00,protest,1,6.86,0.11,0,heavy_rain,6,1,19,True
2268,6.865874,79.800201,2024-09-04 00:00:00,accident,1,4.52,4.22,0,fog,1,2,0,True
2269,6.845126,80.649106,2023-02-03 14:00:00,accident,5,33.23,0.56,0,clear,9,4,14,True
2270,7.377428,79.951229,2024-08-14 17:00:00,accident,7,1.57,2.28,3,rain,5,2,17,True
2271,6.835662,79.899455,2024-07-01 19:00:00,accident,5,1.48,3.15,0,heavy_rain,6,0,19,True
2272,7.212453,81.279691,2023-06-02 12:00:00,accident,7,0.48,0.23,5,rain,3,4,12,True
2273,6.816104,79.899726,2023-04-14 12:00:00,weather,7,0.36,0.16,0,heavy_rain,10,4,12,True
2274,6.912454,79.863644,2023-01-26 00:00:00,weather,3,1.76,2.05,0,storm,8,3,0,True
2275,6.807605,79.805975,2023-04-13 06:00:00,traffic_jam,1,6.82,7.28,0,clear,10,3,6,True
2276,6.913747,79.892952,2024-10-26 22:00:00,weather,1,10.64,8.64,0,storm,3,5,22,True
2277,7.283316,81.302149,2024-04-27 07:00:00,weather,3,8.42,4.31,0,storm,7,5,7,True
2278,6.81497,79.982186,2023-07-19 11:00:00,weather,1,3.68,2.29,0,rain,8,2,11,True
2279,8.12445,81.665211,2024-11-27 11:00:00,flooding,3,3.18,5.14,0,heavy_rain,6,2,11,True
2280,6.844318,79.812607,2023-08-21 09:00:00,accident,2,0.12,3.63,0,rain,9,0,9,True
2281,6.803365,79.947315,2024-02-19 07:00:00,traffic_jam,1,11.23,1.49,0,clear,1,0,7,True
2282,6.726667,80.644268,2023-01-31 06:00:00,weather,10,1.08,5.69,0,heavy_rain,2,1,6,True
2283,6.894419,79.8647,2023-05-27 20:00:00,traffic_jam,5,11.82,5.52,0,heavy_rain,8,5,20,True
2284,6.945311,79.865881,2023-03-11 19:00:00,road_closure,1,3.18,0.23,0,clear,5,5,19,True
2285,9.503812,79.810329,2023-06-24 07:00:00,weather,3,3.64,2.27,0,heavy_rain,3,5,7,True
2286,6.925028,81.527994,2023-10-28 19:00:00,weather,10,2.58,3.68,0,heavy_rain,3,5,19,False
2287,9.690767,81.735368,2023-01-04 14:00:00,weather,2,2.25,2.59,0,rain,10,2,14,True
2288,8.260418,80.312144,2023-10-25 07:00:00,landslide,1,6.2,8.4,0,clear,1,2,7,True
2289,6.864717,79.925094,2023-05-23 16:00:00,accident,4,0.67,1.58,0,clear,10,1,16,True
2290,9.477239,79.645094,2024-10-30 02:00:00,weather,2,0.26,1.85,0,heavy_rain,7,2,2,True
2291,6.82225,79.814109,2024-07-03 14:00:00,flooding,4,3.02,0.31,0,storm,4,2,14,True
2292,6.930251,79.907788,2024-09-21 04:00:00,traffic_jam,1,1.19,0.01,0,clear,8,5,4,True
2293,6.928218,79.91591,2023-04-16 01:00:00,weather,1,20.18,5.61,0,heavy_rain,6,6,1,True
2294,7.351793,81.854195,2023-09-18 17:00:00,weather,2,0.44,1.03,0,rain,7,0,17,True
2295,6.234839,81.244768,2023-03-28 15:00:00,traffic_jam,3,0.41,4.17,0,clear,4,1,15,True
2296,6.818956,79.961763,2023-02-26 07:00:00,accident,1,6.31,3.84,0,clear,9,6,7,True
2297,6.822869,79.977002,2024-04-14 01:00:00,accident,6,18.12,1.89,1,fog,9,6,1,True
2298,6.913414,79.823742,2024-08-22 20:00:00,landslide,3,2.25,2.57,0,clear,9,3,20,True
2299,6.466451,80.628656,2024-03-01 13:00:00,accident,3,3.47,2.7,0,clear,5,4,13,True
2300,7.987103,81.163775,2024-03-21 10:00:00,weather,2,7.48,1.63,0,rain,6,3,10,True
2301,6.88315,79.930132,2023-03-08 02:00:00,accident,1,9.72,1.04,0,heavy_rain,5,2,2,True
2302,6.861298,79.976054,2024-10-24 06:00:00,accident,3,6.17,0.22,0,clear,10,3,6,True
2303,6.866551,79.806232,2024-04-05 22:00:00,weather,6,1.48,1.05,0,storm,4,4,22,True
2304,7.702912,79.829006,2023-06-03 12:00:00,weather,5,0.96,0.37,0,storm,8,5,12,True
2305,8.108221,79.838187,2024-01-05 07:00:00,weather,4,9.18,12.59,0,storm,7,4,7,False
2306,6.904985,79.874608,2023-04-27 02:00:00,accident,2,0.13,1.32,0,fog,4,3,2,True
2307,6.886442,79.897095,2023-06-13 19:00:00,traffic_jam,2,9.91,1.37,0,fog,10,1,19,True
2308,6.903821,79.942023,2024-09-05 00:00:00,weather,6,2.24,0.53,0,rain,8,3,0,True
2309,6.952437,79.862332,2024-11-09 18:00:00,accident,2,1.56,0.85,0,clear,6,5,18,True
2310,6.933186,79.828818,2023-06-08 07:00:00,accident,3,6.68,0.19,0,fog,10,3,7,True
2311,6.980981,79.93236,2024-05-07 19:00:00,traffic_jam,5,20.31,1.03,0,fog,9,1,19,False
2312,9.444693,81.721209,2023-03-25 07:00:00,flooding,2,4.14,1.75,0,storm,1,5,7,True
2313,8.375981,80.622482,2023-04-17 17:00:00,accident,3,3.51,0.45,0,heavy_rain,10,0,17,True
2314,8.519748,80.964056,2024-02-15 09:00:00,weather,3,3.48,4.89,0,heavy_rain,3,3,9,True
2315,6.402581,81.61632,2023-01-27 15:00:00,weather,1,8.54,0.24,0,heavy_rain,8,4,15,True
2316,6.943685,79.82162,2023-08-01 23:00:00,flooding,1,3.02,2.82,0,heavy_rain,7,1,23,True
2317,9.313145,80.281549,2024-06-21 18:00:00,accident,10,2.02,0.86,5,storm,7,4,18,True
2318,8.193783,81.189512,2023-08-19 03:00:00,flooding,8,0.05,2.04,0,rain,6,5,3,True
2319,6.907148,79.833809,2024-07-22 20:00:00,weather,3,3.39,1.06,0,storm,6,0,20,True
2320,6.915175,79.974511,2023-04-11 17:00:00,accident,5,0.82,3.21,0,rain,5,1,17,True
2321,6.874318,79.929988,2024-10-17 14:00:00,accident,5,13.29,15.3,0,clear,7,3,14,True
2322,6.814535,79.968637,2023-01-26 06:00:00,accident,3,1.28,3.53,0,clear,8,3,6,True
2323,6.829094,79.956074,2024-01-27 23:00:00,accident,9,3.43,2.53,2,storm,8,5,23,True
2324,8.881224,80.037847,2024-10-20 14:00:00,accident,2,2.22,2.29,0,clear,8,6,14,True
2325,9.21988,81.426134,2023-10-10 07:00:00,accident,2,0.61,0.03,0,clear,2,1,7,False
2326,6.103895,80.348552,2023-08-11 13:00:00,weather,7,0.2,0.38,0,rain,2,4,13,True
2327,6.897188,79.989125,2023-12-19 13:00:00,accident,3,3.88,2.11,0,fog,3,1,13,True
2328,8.427701,79.939242,2024-01-22 20:00:00,accident,3,6.07,4.58,0,heavy_rain,9,0,20,False
2329,8.455631,80.46091,2023-02-28 17:00:00,traffic_jam,10,0.72,1.65,0,clear,6,1,17,True
2330,6.856362,79.860105,2023-06-26 19:00:00,flooding,3,8.48,5.67,0,storm,1,0,19,False
2331,9.332077,81.422919,2023-03-14 13:00:00,landslide,5,1.86,2.2,0,rain,9,1,13,True
2332,6.962387,79.944438,2023-03-06 15:00:00,accident,1,4.86,0.26,0,rain,9,0,15,False
2333,6.998483,79.857935,2024-04-18 12:00:00,protest,2,13.37,4.73,0,clear,10,3,12,True
2334,6.934564,79.945381,2024-04-30 19:00:00,accident,2,0.51,2.64,0,rain,1,1,19,True
2335,7.310347,81.315275,2024-04-23 02:00:00,traffic_jam,1,6.71,3.94,0,clear,1,1,2,True
2336,6.913144,79.811251,2024-07-17 22:00:00,weather,1,2.08,2.15,0,heavy_rain,5,2,22,True
2337,6.863995,79.881788,2024-08-25 18:00:00,accident,2,0.47,1.45,0,fog,7,6,18,True
2338,8.217745,80.818743,2024-03-22 06:00:00,weather,1,2.77,1.03,0,heavy_rain,10,4,6,True
2339,6.965152,79.966963,2024-02-21 07:00:00,accident,6,3.96,1.39,3,clear,10,2,7,False
2340,9.696029,81.808638,2024-03-29 17:00:00,accident,4,6.77,8.12,0,clear,6,4,17,True
2341,6.933175,79.809202,2024-01-14 03:00:00,accident,1,0.31,1.18,0,clear,2,6,3,True
2342,6.973694,79.917213,2024-02-12 16:00:00,accident,3,1.79,3.87,0,clear,5,0,16,False
2343,6.977665,79.804313,2024-06-04 18:00:00,accident,5,3.94,1.2,0,heavy_rain,3,1,18,True
2344,8.546505,81.302905,2023-04-21 08:00:00,flooding,8,1.91,0.36,0,rain,1,4,8,False
2345,6.966408,79.855464,2024-09-13 10:00:00,accident,3,0.9,0.18,0,clear,8,4,10,True
2346,7.111337,81.247659,2023-08-25 17:00:00,traffic_jam,6,3.56,2.28,0,clear,3,4,17,True
2347,6.814701,79.942962,2023-10-22 03:00:00,traffic_jam,1,2.95,3.89,0,clear,5,6,3,True
2348,6.945067,79.848255,2024-09-04 18:00:00,weather,2,0.52,1.31,0,rain,3,2,18,True
2349,6.830616,79.841787,2024-08-31 17:00:00,traffic_jam,5,14.18,5.15,0,clear,4,5,17,True
2350,6.994425,79.963904,2024-07-21 21:00:00,weather,7,1.24,1.01,0,storm,9,6,21,False
2351,6.938511,79.818758,2023-02-19 08:00:00,accident,6,0.17,5.25,0,clear,8,6,8,True
2352,7.173121,79.523065,2023-11-19 09:00:00,accident,2,1.71,0.59,0,clear,5,6,9,True
2353,8.471912,81.54008,2023-02-16 17:00:00,accident,1,2.95,4.63,0,storm,2,3,17,True
2354,7.101975,81.5631,2024-10-05 19:00:00,accident,3,3.13,0.84,0,clear,4,5,19,True
2355,6.907893,79.980661,2023-08-03 18:00:00,road_closure,1,3.07,3.5,0,clear,9,3,18,True
2356,6.854343,79.922554,2023-04-12 14:00:00,weather,7,2.42,9.32,0,heavy_rain,9,2,14,True
2357,8.443251,81.307143,2024-10-28 11:00:00,accident,5,6.58,7.03,0,clear,4,0,11,False
2358,7.820661,81.799108,2024-05-01 08:00:00,flooding,7,0.24,1.36,0,storm,4,2,8,False
2359,6.828384,79.815311,2024-03-06 10:00:00,flooding,5,2.18,4.99,0,rain,4,2,10,True
2360,7.760863,79.875668,2023-12-16 14:00:00,accident,7,4.86,1.35,1,clear,10,5,14,True
2361,6.551008,79.701922,2023-09-25 17:00:00,weather,1,1.55,0.57,0,heavy_rain,5,0,17,True
2362,8.24201,79.687115,2024-04-16 17:00:00,accident,10,1.42,1.19,2,rain,10,1,17,True
2363,6.847069,79.94643,2023-06-12 14:00:00,accident,5,5.99,2.05,0,clear,5,0,14,True
2364,6.665147,80.289243,2023-03-08 17:00:00,weather,2,6.06,0.33,0,heavy_rain,4,2,17,False
2365,9.568175,81.196054,2023-05-16 14:00:00,road_closure,1,4.81,11.99,0,clear,5,1,14,True
2366,6.89198,79.965364,2023-12-15 16:00:00,weather,8,2.91,7.82,0,rain,1,4,16,True
2367,6.858994,79.941051,2024-10-24 16:00:00,accident,2,3.86,0.08,0,clear,8,3,16,True
2368,9.677011,80.004859,2024-01-03 15:00:00,weather,3,0.83,1.27,0,heavy_rain,8,2,15,True
2369,6.857953,79.766714,2023-04-08 03:00:00,traffic_jam,2,4.39,1.99,0,heavy_rain,8,5,3,True
2370,8.664264,81.162124,2023-12-10 19:00:00,traffic_jam,1,0.66,5.63,0,rain,7,6,19,True
2371,6.943243,79.948732,2023-06-28 22:00:00,protest,7,1.88,1.34,0,clear,8,2,22,True
2372,6.86432,79.949422,2023-06-04 08:00:00,accident,4,3.87,3.6,0,fog,8,6,8,True
2373,6.991015,79.904762,2023-04-07 23:00:00,weather,6,0.36,1.29,0,heavy_rain,10,4,23,True
2374,6.999681,79.958442,2023-06-02 19:00:00,weather,4,1.28,11.6,0,heavy_rain,8,4,19,True
2375,7.441784,81.620289,2024-02-14 08:00:00,weather,8,5.75,0.89,0,rain,1,2,8,True
2376,6.829621,79.846417,2023-07-28 18:00:00,weather,3,3.85,2.53,0,heavy_rain,8,4,18,True
2377,6.847162,79.980581,2023-05-15 15:00:00,traffic_jam,3,8.53,0.91,0,storm,6,0,15,True
2378,6.773026,80.878723,2023-03-01 17:00:00,accident,8,4.33,9.84,2,clear,9,2,17,True
2379,6.114225,81.606678,2024-11-18 08:00:00,accident,4,0.87,0.55,0,clear,10,0,8,True
2380,7.289751,80.974738,2024-03-13 17:00:00,traffic_jam,7,2.94,0.9,0,rain,10,2,17,True
2381,8.832199,81.494426,2024-05-20 11:00:00,weather,2,0.03,8.04,0,rain,8,0,11,True
2382,6.937478,79.947321,2023-05-27 06:00:00,traffic_jam,2,6.1,2.54,0,heavy_rain,6,5,6,True
2383,6.859276,79.83921,2024-10-03 08:00:00,weather,2,5.73,0.4,0,heavy_rain,8,3,8,True
2384,8.119294,80.043589,2024-10-28 12:00:00,weather,2,3.18,0.05,0,heavy_rain,9,0,12,True
2385,6.944168,79.89314,2024-07-19 18:00:00,weather,7,4.71,3.22,0,heavy_rain,5,4,18,True
2386,7.359473,81.305729,2024-02-25 08:00:00,accident,1,0.32,1.59,0,rain,3,6,8,True
2387,6.96818,79.804118,2024-11-30 11:00:00,accident,1,1.8,3.7,0,clear,5,5,11,True
2388,6.443096,80.304425,2023-04-09 06:00:00,accident,3,1.92,1.77,0,rain,8,6,6,True
2389,9.492399,80.723992,2023-04-10 09:00:00,flooding,3,1.46,4.76,0,heavy_rain,2,0,9,False
2390,8.605014,80.351879,2024-09-14 14:00:00,flooding,3,9.14,0.82,0,rain,10,5,14,True
2391,7.541496,81.461526,2024-10-02 13:00:00,accident,8,4.35,5.5,2,clear,9,2,13,True
2392,6.023788,81.73002,2024-09-06 19:00:00,accident,5,4.89,0.8,0,clear,7,4,19,True
2393,6.823006,79.97862,2024-08-11 14:00:00,accident,1,1.69,1.06,0,clear,3,6,14,True
2394,9.623304,81.6094,2024-02-22 06:00:00,weather,3,0.26,4.56,0,storm,2,3,6,True
2395,6.997039,79.825791,2024-01-15 09:00:00,flooding,3,5.78,3.18,0,storm,10,0,9,True
2396,6.824421,79.84644,2024-01-15 07:00:00,traffic_jam,2,1.31,2.86,0,clear,3,0,7,True
2397,7.691395,80.427067,2024-08-15 10:00:00,accident,1,1.37,0.0,0,clear,9,3,10,True
2398,6.987016,79.91596,2024-08-10 07:00:00,weather,8,12.2,0.65,0,heavy_rain,9,5,7,True
2399,6.84571,79.836072,2024-05-05 04:00:00,traffic_jam,5,3.38,0.0,0,clear,4,6,4,True
2400,6.4408,81.01069,2024-10-07 00:00:00,traffic_jam,3,1.55,0.48,0,heavy_rain,8,0,0,False
2401,6.916725,79.940074,2024-06-13 07:00:00,protest,1,21.45,1.89,0,clear,3,3,7,True
2402,7.36782,81.458862,2024-07-19 15:00:00,accident,1,0.59,4.5,0,rain,5,4,15,True
2403,9.299066,81.112127,2024-05-03 18:00:00,flooding,7,16.13,0.65,0,storm,4,4,18,True
2404,6.631622,81.590559,2024-05-26 17:00:00,road_closure,3,2.81,1.71,0,fog,9,6,17,True
2405,6.995289,79.857112,2024-01-19 14:00:00,accident,1,2.2,2.99,0,heavy_rain,4,4,14,True
2406,9.689821,79.518468,2023-06-01 18:00:00,accident,3,1.23,5.94,0,clear,2,3,18,False
2407,6.971893,79.868146,2023-09-18 16:00:00,accident,1,3.97,3.78,0,rain,8,0,16,True
2408,6.885613,79.9033,2024-07-31 05:00:00,accident,2,0.93,4.29,0,rain,7,2,5,False
2409,6.86537,79.956166,2024-07-16 05:00:00,road_closure,8,0.39,1.51,0,clear,6,1,5,True
2410,6.8214,79.852413,2024-07-31 21:00:00,weather,3,7.12,1.05,0,heavy_rain,2,2,21,False
2411,6.955628,79.847899,2023-07-01 10:00:00,weather,9,2.69,1.16,0,rain,10,5,10,True
2412,6.892727,79.978976,2024-01-27 13:00:00,traffic_jam,3,11.22,3.32,0,rain,5,5,13,True
2413,9.421458,79.532834,2024-08-29 13:00:00,accident,4,1.61,8.69,0,clear,3,3,13,True
2414,6.866856,79.983192,2024-10-15 17:00:00,weather,3,3.24,6.57,0,rain,4,1,17,True
2415,9.292921,81.111084,2024-09-08 10:00:00,road_closure,3,6.14,7.37,0,clear,2,6,10,True
2416,6.626832,80.800441,2024-05-31 23:00:00,weather,2,3.69,3.21,0,rain,5,4,23,True
2417,6.853755,79.947106,2024-11-21 06:00:00,weather,1,0.03,4.74,0,heavy_rain,7,3,6,True
2418,6.271649,81.559551,2023-04-08 22:00:00,weather,8,8.5,1.18,0,storm,6,5,22,True
2419,6.88751,79.803184,2024-07-24 17:00:00,flooding,2,1.57,3.52,0,storm,8,2,17,True
2420,7.254565,79.880856,2024-06-04 19:00:00,traffic_jam,3,1.82,0.53,0,clear,10,1,19,False
2421,7.364575,80.27917,2023-12-23 22:00:00,traffic_jam,1,4.18,0.53,0,heavy_rain,7,5,22,True
2422,6.815773,79.901586,2023-02-17 15:00:00,flooding,7,0.65,1.2,0,storm,2,4,15,True
2423,8.232649,80.217287,2024-01-14 20:00:00,accident,2,1.04,0.67,0,rain,4,6,20,True
2424,6.98069,79.964166,2023-10-08 01:00:00,accident,7,3.14,2.2,0,clear,9,6,1,False
2425,6.739771,80.891923,2024-06-10 18:00:00,accident,1,1.01,3.27,0,storm,4,0,18,True
2426,6.957049,79.872494,2024-11-04 18:00:00,weather,4,3.87,2.21,0,heavy_rain,9,0,18,True
2427,6.9197,79.992492,2024-10-07 23:00:00,accident,3,3.93,3.29,0,clear,9,0,23,True
2428,8.209308,79.633634,2024-01-18 02:00:00,accident,5,3.98,12.95,0,rain,5,3,2,True
2429,9.627662,81.656121,2023-05-04 15:00:00,weather,4,11.98,2.03,0,heavy_rain,3,3,15,True
2430,6.845369,79.931018,2024-01-03 21:00:00,traffic_jam,3,0.54,2.83,0,rain,8,2,21,False
2431,5.951957,81.353659,2024-06-11 17:00:00,weather,5,5.14,4.59,0,heavy_rain,7,1,17,False
2432,6.966392,79.947326,2023-08-14 18:00:00,weather,1,0.3,3.53,0,rain,3,0,18,False
2433,9.344108,80.702146,2024-11-20 14:00:00,traffic_jam,3,4.04,0.68,0,clear,9,2,14,True
2434,6.906724,79.876065,2024-02-04 10:00:00,flooding,8,6.57,10.67,0,heavy_rain,10,6,10,True
2435,7.788538,81.130049,2024-08-12 20:00:00,landslide,2,9.91,1.41,0,rain,6,0,20,True
2436,6.904648,79.877038,2023-12-08 07:00:00,accident,3,6.46,2.26,0,heavy_rain,9,4,7,True
2437,6.898978,79.902543,2024-05-23 17:00:00,accident,7,7.32,6.78,7,rain,8,3,17,True
2438,6.898294,79.901065,2023-12-28 15:00:00,protest,4,1.39,0.19,0,clear,5,3,15,False
2439,9.785285,81.426038,2024-11-24 03:00:00,flooding,1,0.39,4.52,0,heavy_rain,5,6,3,True
2440,5.930276,81.497467,2024-02-15 21:00:00,weather,3,2.75,1.32,0,storm,1,3,21,True
2441,7.58566,80.513831,2023-07-31 22:00:00,accident,4,1.88,0.38,0,clear,7,0,22,True
2442,6.916954,79.956115,2024-11-19 19:00:00,flooding,2,4.36,12.23,0,heavy_rain,3,1,19,True
2443,6.89495,79.996722,2023-02-09 08:00:00,protest,2,2.29,8.33,0,clear,2,3,8,False
2444,7.243013,81.568359,2023-08-23 18:00:00,flooding,2,8.93,1.21,0,heavy_rain,5,2,18,True
2445,6.922776,79.811715,2024-09-17 11:00:00,accident,3,7.2,0.38,0,clear,4,1,11,True
2446,8.876715,79.866103,2023-02-01 15:00:00,flooding,5,0.74,10.21,0,heavy_rain,4,2,15,False
2447,8.395923,81.840399,2023-12-23 17:00:00,accident,4,3.99,1.07,0,clear,8,5,17,True
2448,7.423671,80.873886,2023-05-02 12:00:00,traffic_jam,1,0.85,0.58,0,heavy_rain,2,1,12,True
2449,6.398013,81.161774,2023-09-29 12:00:00,traffic_jam,9,2.52,3.52,0,clear,4,4,12,True
2450,6.903418,79.954171,2023-01-18 13:00:00,flooding,4,2.99,3.52,0,storm,1,2,13,True
2451,6.842307,81.19751,2023-12-08 20:00:00,accident,4,3.28,2.17,0,clear,2,4,20,True
2452,6.903548,79.871426,2024-02-07 13:00:00,weather,3,14.3,0.65,0,heavy_rain,3,2,13,True
2453,6.902019,79.873775,2024-04-10 18:00:00,accident,1,2.35,5.59,0,storm,1,2,18,True
2454,6.99877,79.821624,2024-10-08 14:00:00,accident,2,0.01,0.47,0,clear,6,1,14,True
2455,8.836651,80.623602,2023-04-05 14:00:00,road_closure,3,0.91,8.22,0,rain,5,2,14,True
2456,6.548411,80.591717,2024-03-18 16:00:00,weather,2,7.42,2.88,0,rain,7,0,16,True
